,Date,Rounded_Time,Return,Positive,Negative
12791,05/21/2018,6:00,0.0020708646944109788,1,0
12801,05/18/2018,17:00,0.0007697242201718524,1,0
12870,05/16/2018,13:30,-0.0012143906769974677,0,1
12912,05/15/2018,7:30,-0.0008654703353005999,1,0
13039,05/09/2018,6:00,-0.0010147134305462657,1,0
13071,05/08/2018,6:00,0.0012861738107448062,1,0
13108,05/04/2018,19:30,0.00037110669743345426,1,0
13176,05/02/2018,17:30,0.0026321576942871516,1,0
13198,05/02/2018,6:30,0.0007225634641692125,1,0
13231,05/01/2018,6:00,-0.00011222714786462973,1,0
13290,04/27/2018,6:30,0.003094671199579402,1,0
13348,04/25/2018,9:00,-0.008003080365024395,1,0
13370,04/24/2018,14:00,0.0008445823460130342,0,1
13449,04/20/2018,5:30,0.0017703036267571193,0,1
13473,04/19/2018,9:30,-0.00588325521333477,1,0
13519,04/17/2018,17:30,0.0011198209456892982,0,1
13621,04/12/2018,14:00,0.004869376746043486,1,0
13668,04/11/2018,5:30,0.0008513778645200532,1,0
13684,04/10/2018,13:30,0.0036473511683041693,1,0
13733,04/09/2018,5:00,0.001634941389529132,1,0
13756,04/06/2018,9:30,0.010484179553546191,0,1
13777,04/05/2018,15:00,-0.00058088877613649,1,0
13791,04/05/2018,8:00,0.0017152662867552237,0,1
13827,04/04/2018,6:00,0.0014366098484188683,1,0
13854,04/03/2018,8:30,0.002678124682776506,1,0
13922,03/29/2018,6:30,0.0005526388645762381,1,0
13945,03/28/2018,11:00,-0.011605157641207953,0,1
13957,03/28/2018,5:00,0.00027628125607481735,0,1
13992,03/26/2018,19:30,0.0006291286775610416,1,0
14068,03/22/2018,13:30,-0.0054261523349596885,1,0
14239,03/15/2018,8:00,0.02452788568819475,1,0
14242,03/15/2018,6:00,-0.001867414174795634,1,0
14249,03/14/2018,18:30,0.0001555089031981538,1,0
14267,03/14/2018,9:30,0.009414787884905351,0,1
14328,03/12/2018,9:30,0.0051867336195510205,1,0
14333,03/12/2018,7:00,-0.0016680571006970624,1,0
14346,03/09/2018,16:30,-0.0006828269299106182,1,0
14397,03/08/2018,6:30,0.0005291005414438388,1,0
14424,03/07/2018,9:00,-0.002762357883826283,1,0
14431,03/07/2018,5:30,-0.0014663157377841074,1,0
14495,03/05/2018,5:30,0.0035543745073347566,1,0
14523,03/02/2018,7:30,-0.0036452385932408404,1,0
14529,03/02/2018,4:30,-0.001838901635467849,1,0
14558,03/01/2018,6:00,-0.0005386480065601162,1,0
14601,02/27/2018,16:30,0.0028099586392071885,1,0
14769,02/20/2018,11:30,-0.0010693342816079365,1,0
14778,02/20/2018,7:00,-0.001917020989656848,1,0
15083,02/05/2018,14:30,-0.0088738531474446,1,0
15100,02/05/2018,6:00,-0.003946697740467187,0,1
15120,02/02/2018,12:00,0.01232598896393089,1,0
15165,02/01/2018,5:30,0.004989249246090566,1,0
15485,01/18/2018,5:00,0.0013069761703627947,0,1
15493,01/17/2018,17:00,0.00038108719191676244,1,0
15604,01/11/2018,9:30,-0.0027444995323726573,1,0
15618,01/10/2018,17:30,-0.0007907847632484533,1,0
15682,01/08/2018,16:30,-0.0023099548280622884,1,0
